3329	0
3330	0
3331	1232174515892
3332	2464348986935
3333	3696523420204
3334	4928697817794
3335	6160872174255
3336	7393046494826
3337	8625220776964
3338	9857395017709
3339	11089569221729
3340	12321743389218
3341	13553917515315
3342	14786091603886
3343	16018265655682
3344	17250439667720
3345	18482613641159
3346	19714787574483
3347	20946961468849
3348	22179135328794
3349	23411309145561
3350	24643482928550
3351	25875656668461
3352	27107830370815
3353	28340004034655
3354	29572177659725
3355	30804351249362
3356	32036524798090
3357	33268698305534
3358	34500871780758
3359	35733045211475
3360	36965218605054
3361	38197391962724
3362	39429565280022
3363	40661738558445
3364	41893911799270
3365	43126085002841
3366	44358258167345
3367	45590431295010
3368	46822604380488
3369	48054777428136
3370	49286950436529
3371	50519123407324
3372	51751296340742
3373	52983469231975
3374	54215642085801
3375	55447814899923
3376	56679987678789
3377	57912160417307
3378	59144333116921
3379	60376505778004
3380	61608678402203
3381	62840850984380
3382	64073023529539
3383	65305196037070
3384	66537368504427
3385	67769540935548
3386	69001713326545
3387	70233885677091
3388	71466057990677
3389	72698230267650
3390	73930402500526
3391	75162574697988
3392	76394746856969
3393	77626918973659
3394	78859091054584
3395	80091263098278
3396	81323435105206
3397	82555607070378
3398	83787778997956
3399	85019950884912
3400	86252122735429
3401	87484294546925
3402	88716466318856
3403	89948638049213
3404	91180809739130
3405	92412981394420
3406	93645153011045
3407	94877324590786
3408	96109496129260
3409	97341667634276
3410	98573839097235
3411	99806010518082
3412	101038181903677
3413	102270353251882
3414	103502524560644
3415	104734695828419
3416	105966867059189
3417	107199038251055
3418	108431209405339
3419	109663380520758
3420	110895551594638
3421	112127722630639
3422	113359893627461
3423	114592064586833
3424	115824235505765
3425	117056406384991
3426	118288577224101
3427	119520748027285
3428	120752918790023
3429	121985089517127
3430	123217260202625
3431	124449430852947
3432	125681601463088
3433	126913772034641
3434	128145942568612
3435	129378113062263
3436	130610283516659
3437	131842453933857
3438	133074624309493
3439	134306794649326
3440	135538964949338
3441	136771135210814
3442	138003305434099
3443	139235475616157
3444	140467645762494
3445	141699815869037
3446	142931985935858
3447	144164155962065
3448	145396325950378
3449	146628495900317
3450	147860665812069
3451	149092835685199
3452	150325005519749
3453	151557175310743
3454	152789345068077
3455	154021514784951
3456	155253684461417
3457	156485854101654
3458	157718023706777
3459	158950193268674
3460	160182362794335
3461	161414532275265
3462	162646701719369
3463	163878871122481
3464	0
3465	1232167663179
3466	2464335290632
3467	3696502877206
3468	4928670425736
3470	7393005406242
3471	8625172837582
3472	9857340228212
3473	11089507580930
3474	12321674893418
3475	13553842170429
3476	14786009404592
3477	16018176601449
3478	17250343757271
3479	18482510876301
3480	19714677955623
3481	20946844993472
3482	22179011992731
3483	23411178956111
3484	24643345883448
3485	25875512771701
3486	27107679617095
3487	28339846421766
3488	29572013186196
3489	30804179914462
3490	32036346603328
3491	33268513256881
3492	34500679867975
3493	35732846439697
3494	36965012973840
3495	38197179468238
3496	39429345922662
3497	40661512339608
3498	41893678715469
3499	43125845051291
3500	44358011352027
3501	45590177612062
3502	46822343833112
3503	48054510012537
3504	49286676154322
3505	50518842256857
3506	51751008319871
3507	52983174346720
3508	54215340333649
3509	55447506279381
3510	56679672188760
3511	57911838055660
3512	59144003885041
