3	1073741825	14356160.239	-6160473.4921	20205358.7672	-1391.25790574	2382.12265373	1714.82976582	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20712086.7628
3	58500	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20704635.8759
3	1073741823	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20704139.736
3	1073741824	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20702654.0987
3	1073741825	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20702157.6716
3	1073741826	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20701665.226
3	1073741827	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20701170.97
3	1073741828	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20700669.8234
3	1073741829	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20700173.3727
3	1073741823	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20699679.3504
3	1073741824	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20698190.5485
3	1073741825	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20697695.04
3	1073741826	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20697200.65
3	1073741827	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20696705.887
3	1073741828	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20696210.6493
3	1073741824	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20695716.4182
3	1073741823	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20695216.2044
3	1073741824	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20694725.6169
3	1073741823	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20694228.4088
3	1073741824	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20692253.8367
3	1073741825	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20691761.5087
3	1073741826	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20691271.9652
3	1073741827	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20690771.223
3	1073741828	14314458.9844	-6088867.1875	20256585.9375	-1388.81492615	2391.62254333	1700.30879974	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20690278.9611
3	58530	14272831.9906	-6016976.64829	20307376.9293	-1386.30722451	2401.07155398	1685.75124515	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20689779.8355
3	58531	14272831.9906	-6016976.64829	20307376.9293	-1386.30722451	2401.07155398	1685.75124515	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20689286.9473
3	58532	14271445.7258	-6014575.41969	20309062.4376	-1386.2225229	2401.38563961	1685.26536684	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20688788.6417
3	1073741824	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20688296.9754
3	1073741825	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20686818.1595
3	1073741826	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20686323.3675
3	1073741827	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20685832.8344
3	1073741828	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20685340.0383
3	1073741829	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20684845.4814
3	1073741830	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20684351.0362
3	1073741831	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20683859.6744
3	1073741832	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20683359.1944
3	1073741824	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20682869.0589
3	1073741825	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20681882.6962
3	1073741826	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20681391.3155
3	1073741827	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20680897.1823
3	1073741828	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20680402.3991
3	1073741829	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20679909.2825
3	1073741823	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20679417.9898
3	1073741824	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20677936.4467
3	1073741825	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20677446.6287
3	1073741826	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20676949.9599
3	1073741827	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20676467.316
3	1073741828	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20675974.5317
3	1073741829	14270059.5456	-6012173.87703	20310747.46	-1386.13774968	2401.6996682	1684.77944823	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20675480.1423
3	58560	14231281.1955	-5944803.40745	20357730.6494	-1383.73506739	2410.46924543	1671.15741432	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20674987.1282
3	58561	14231281.1955	-5944803.40745	20357730.6494	-1383.73506739	2410.46924543	1671.15741432	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20674497.5796
3	58562	14229897.5038	-5942392.78202	20359401.5633	-1383.64822189	2410.78161286	1670.67033219	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20674005.9428
3	58563	14228513.899	-5939981.84425	20361071.9901	-1383.56130508	2411.09392276	1670.18321011	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20673510.2107
3	1073741824	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20673019.5107
3	1073741825	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20672527.0219
3	1073741823	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20672033.5645
3	1073741824	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20671542.9078
3	1073741825	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20671051.6735
3	1073741823	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20670560.7228
3	1073741824	14227130.3812	-5937570.59419	20362741.9297	-1383.47431698	2411.40617513	1669.69604809	9.31322574615e-07	0	-3.72529029846e-06	-5.61466440558e-05	20670067.9099
