9	64518	19484587.2179
9	64533	19481474.2491
9	64534	19481264.7628
9	64535	19481062.1553
9	64536	19480853.5229
9	64537	19480649.453
9	64538	19480440.8444
9	64539	19480236.5523
9	64540	19480029.9916
9	64541	19479825.7586
9	64542	19479619.9525
9	64543	19479415.8543
9	64544	19479210.1645
9	64545	19479003.9742
9	64546	19478802.2929
9	64547	19478597.3549
9	64548	19478393.5119
9	64549	19478184.9936
9	64550	19477981.6334
9	64551	19477780.8936
9	64552	19477575.1516
9	64553	19477370.5016
9	64554	19477172.3361
9	64555	19476965.9255
9	64556	19476764.3917
9	64557	19476564.1885
9	64558	19476359.9377
9	64559	19476157.3915
9	64560	19475956.0983
9	64561	19475757.5934
9	64562	19475553.327
9	64563	19475351.3093
9	64564	19475148.7985
9	64565	19474947.4667
9	64566	19474745.0045
9	64567	19474545.4364
9	64568	19474341.6995
9	64569	19474144.0144
9	64570	19473941.5301
9	64571	19473739.9777
9	64572	19473541.4039
9	64573	19473342.7577
9	64574	19473143.2408
9	64575	19472942.3394
9	64576	19472740.8515
9	64577	19472544.1826
9	64578	19472345.4564
9	64579	19472148.1452
9	64580	19471950.6243
9	64581	19471751.3419
9	64582	19471550.1326
9	64583	19471356.3205
9	64584	19471156.3724
9	64585	19470957.3503
9	64586	19470759.5911
9	64587	19470559.7541
9	64588	19470368.3176
9	64589	19470168.1371
9	64590	19469971.1466
9	64591	19469776.2727
9	64592	19469575.6939
9	64593	19469378.5845
9	64594	19469184.6355
9	64595	19468987.4949
9	64596	19468793.8509
9	64597	19468592.2113
9	64598	19468401.2097
9	64599	19468206.4095
9	64600	19468007.1106
9	64601	19467814.0913
9	64602	19467617.9939
9	64603	19467426.9578
9	64604	19467228.3423
9	64605	19467037.0359
9	64606	19466838.8974
9	64607	19466645.5375
9	64608	19466452.8701
9	64609	19466255.7682
9	64610	19466065.2779
9	64611	19465872.4682
9	64612	19465677.9391
9	64613	19465487.97
9	64614	19465291.4854
9	64615	19465101.5023
9	64616	19464905.0228
9	64617	19464713.9641
9	64618	19464520.2539
9	64619	19464328.3384
9	64620	19464135.7905
9	64621	19463940.9405
9	64622	19463754.8537
9	64623	19463560.9859
9	64624	19463370.3952
9	64625	19463176.2102
9	64626	19462989.3446
9	64627	19462795.0491
9	64628	19462605.5191
9	64629	19462416.7067
9	64630	19462227.1877
9	64631	19462035.0189
9	64632	19461845.1662
9	64633	19461655.8462
9	64634	19461465.3662
9	64635	19461277.8516
9	64636	19461085.2924
9	64637	19460898.3555
9	64638	19460709.4492
9	64639	19460520.2458
9	64640	19460329.5277
9	64641	19460143.6376
9	64642	19459953.5793
9	64643	19459766.7855
9	64644	19459577.926
9	64645	19459388.8855
9	64646	19459200.8346
9	64647	19459013.2372
9	64648	19458827.5422
9	64649	19458638.8039
9	64650	19458454.534
9	64651	19458263.8364
9	64652	19458078.4848
9	64653	19457895.6305
9	64654	19457709.1115
9	64655	19457522.9211
9	64656	19457335.0561
9	64657	19457150.5373
9	64658	19456963.4577
9	64659	19456777.397
9	64660	19456592.8789
9	64661	19456403.882
9	64662	19456221.0817
9	64663	19456035.3032
9	64664	19455852.7159
9	64665	19455665.812
9	64666	19455484.8634
9	64667	19455297.9871
9	64668	19455116.4057
9	64669	19454930.4259
9	64670	19454747.2539
9	64671	19454565.9936
9	64672	19454380.7149
9	64673	19454198.3337
9	64674	19454015.7014
9	64675	19453831.3815
9	64676	19453651.306
9	64677	19453468.596
9	64678	19453284.4201
9	64679	19453103.0706
