64518	233451.272156
64533	222557.171849
64534	221924.962278
64535	221083.4096
64536	220475.028871
64537	219659.01677
64538	219031.115851
64539	218207.611922
64540	217609.581649
64541	216758.881652
64542	216156.935848
64543	215344.033298
64544	214711.781525
64545	213861.139205
64546	213261.075789
64547	212445.683487
64548	211838.193477
64549	211026.308802
64550	210395.436435
64551	209543.658113
64552	208935.537879
64553	208123.548428
64554	207493.239474
64555	206645.881199
64556	206038.529928
64557	205227.153719
64558	204619.175502
64559	203802.12413
64560	203169.934055
64561	202326.654905
64562	201717.524271
64563	200903.589771
64564	200272.291006
64565	199425.428282
64566	198815.265852
64567	198005.686642
64568	197371.231796
64569	196550.630447
64570	195945.194998
64571	195103.971485
64572	194468.613876
64573	193642.484604
64574	193043.763086
64575	192220.983404
64576	191622.861403
64577	190750.543771
64578	190108.797838
64579	189317.963781
64580	188720.1591
64581	187870.294222
64582	187238.303382
64583	186412.071826
64584	185813.734157
64585	184966.698577
64586	184354.393022
64587	183541.352368
64588	182907.550474
64589	182081.488626
64590	181484.135742
64591	180635.155704
64592	180023.485051
64593	179210.282644
64594	178575.518236
64595	177723.352438
64596	177116.630232
64597	176299.631248
64598	175668.165178
64599	174843.973721
64600	174243.449587
64601	173391.24106
64602	172757.029902
64603	171932.304166
64604	171332.958129
64605	170486.137017
64606	169875.378174
64607	169061.25069
64608	168426.785593
64609	167577.393471
64610	166970.159978
64611	166147.007393
64612	165537.955483
64613	164722.279453
64614	164085.471756
64615	163264.419049
64616	162661.322068
64617	161808.932033
64618	161174.285907
64619	160326.186382
64620	159716.726146
64621	158899.36906
64622	158264.033962
64623	157437.487689
64624	156833.22791
64625	155988.741486
64626	155373.900721
64627	154557.223885
64628	153922.486338
64629	153069.323843
64630	152461.06074
64631	151644.049058
64632	151009.882222
64633	150158.049129
64634	149548.849935
64635	148728.147128
64636	148115.467058
64637	147302.75653
64638	146661.38183
64639	145834.637895
64640	145234.244085
64641	144381.429333
64642	143744.438334
64643	142919.019758
64644	142317.94349
64645	141466.394409
64646	140852.885471
64647	140035.836372
64648	139399.461545
64649	138577.008405
64650	137971.052206
64651	137122.633744
64652	136485.931785
64653	135635.875627
64654	135022.322237
64655	134206.016725
64656	133568.799195
64657	132739.211712
64658	132138.133105
64659	131285.419893
64660	130669.891925
64661	129853.915144
64662	129218.849982
64663	128364.239608
64664	127752.395028
64665	126933.260787
64666	126295.173257
64667	125469.385892
64668	124867.230205
64669	124012.992858
64670	123400.294801
64671	122581.411832
64672	121942.682539
64673	121088.944436
64674	120476.531725
64675	119659.514666
64676	119022.199334
64677	118195.510386
64678	117586.007243
64679	116738.026831
