6	64518	22551476.8249
6	64533	22562293.4382
6	64534	22563015.4834
6	64535	22563733.0307
6	64536	22564456.5155
6	64537	22565181.2513
6	64538	22565898.8416
6	64539	22566623.0288
6	64540	22567344.0043
6	64541	22568069.5095
6	64542	22568786.1703
6	64543	22569508.27
6	64544	22570230.0523
6	64545	22570956.6367
6	64546	22571671.3657
6	64547	22572395.5995
6	64548	22573117.1317
6	64549	22573838.1111
6	64550	22574558.6255
6	64551	22575285.5602
6	64552	22576008.0489
6	64553	22576728.8577
6	64554	22577448.6975
6	64555	22578171.8001
6	64556	22578893.8206
6	64557	22579614.6376
6	64558	22580337.2061
6	64559	22581063.0367
6	64560	22581784.8011
6	64561	22582503.6447
6	64562	22583227.1613
6	64563	22583950.2464
6	64564	22584671.3997
6	64565	22585394.3526
6	64566	22586119.5724
6	64567	22586838.314
6	64568	22587562.71
6	64569	22588283.8972
6	64570	22589012.8545
6	64571	22589730.2218
6	64572	22590456.1022
6	64573	22591183.2025
6	64574	22591905.0742
6	64575	22592628.1668
6	64576	22593349.8189
6	64577	22594072.7852
6	64578	22594795.6891
6	64579	22595520.875
6	64580	22596241.7978
6	64581	22596967.2288
6	64582	22597688.9165
6	64583	22598415.0096
6	64584	22599136.3512
6	64585	22599859.0494
6	64586	22600585.8651
6	64587	22601307.4
6	64588	22602030.7104
6	64589	22602757.5666
6	64590	22603478.1285
6	64591	22604202.8825
6	64592	22604929.637
6	64593	22605651.8419
6	64594	22606376.6516
6	64595	22607104.4119
6	64596	22607826.0503
6	64597	22608552.5976
6	64598	22609273.5171
6	64599	22609998.2205
6	64600	22610722.4117
6	64601	22611450.3554
6	64602	22612174.1729
6	64603	22612899.7631
6	64604	22613622.0489
6	64605	22614344.3593
6	64606	22615069.9287
6	64607	22615793.482
6	64608	22616517.6132
6	64609	22617242.5482
6	64610	22617964.3886
6	64611	22618696.4888
6	64612	22619420.2843
6	64613	22620145.1125
6	64614	22620871.6507
6	64615	22621593.2613
6	64616	22622319.7505
6	64617	22623047.4093
6	64618	22623771.5254
6	64619	22624495.0143
6	64620	22625219.3081
6	64621	22625946.0429
6	64622	22626671.0745
6	64623	22627398.0272
6	64624	22628125.5026
6	64625	22628845.2838
6	64626	22629574.6026
6	64627	22630300.4718
6	64628	22631024.604
6	64629	22631752.9499
6	64630	22632476.134
6	64631	22633202.1973
6	64632	22633926.0979
6	64633	22634653.5541
6	64634	22635377.5547
6	64635	22636106.7467
6	64636	22636834.3258
6	64637	22637556.4719
6	64638	22638287.2516
6	64639	22639014.4754
6	64640	22639738.0234
6	64641	22640466.0705
6	64642	22641192.6024
6	64643	22641918.9416
6	64644	22642643.4342
6	64645	22643370.6227
6	64646	22644099.1306
6	64647	22644825.6276
6	64648	22645551.61
6	64649	22646275.1167
6	64650	22647004.7982
6	64651	22647728.9219
6	64652	22648455.5608
6	64653	22649181.5509
6	64654	22649910.4521
6	64655	22650636.2161
6	64656	22651363.1342
6	64657	22652093.3348
6	64658	22652817.7657
6	64659	22653545.9787
6	64660	22654275.7814
6	64661	22655000.6316
6	64662	22655725.5967
6	64663	22656455.8161
6	64664	22657182.5686
6	64665	22657910.8896
6	64666	22658638.5597
6	64667	22659365.4988
6	64668	22660090.6514
6	64669	22660820.161
6	64670	22661547.6389
6	64671	22662275.3734
6	64672	22663003.6734
6	64673	22663733.2742
6	64674	22664460.6438
6	64675	22665186.6448
6	64676	22665913.2539
6	64677	22666640.355
6	64678	22667373.2581
6	64679	22668097.5282
