1376	1589811316116118
1391	1607204904010626
1392	1608364476231024
1393	1609524048417577
1394	1610683620565245
1395	1611843192676804
1396	1613002764749696
1397	1614162336782789
1398	1615321908781859
1399	1616481480740036
1400	1617641052660519
1401	1618800624544292
1402	1619960196387854
1403	1621119768197570
1404	1622279339967449
1405	1623438911701958
1406	1624598483396637
1407	1625758055053079
1408	1626917626671185
1409	1628077198253193
1410	1629236769796805
1411	1630396341299088
1412	1631555912765543
1413	1632715484194117
1414	1633875055584595
1415	1635034626936322
1416	1636194198251476
1417	1637353769528828
1418	1638513340769146
1419	1639672911974417
1420	1640832483138800
1421	1641992054267535
1422	1643151625356125
1423	1644311196408317
1424	1645470767419999
1425	1646630338396206
1426	1647789909337574
1427	1648949480241284
1428	1650109051104369
1429	1651268621932364
1430	1652428192722057
1431	1653587763470336
1432	1654747334183627
1433	1655906904858148
1434	1657066475494253
1435	1658226046091314
1436	1659385616652205
1437	1660545187175544
1438	1661704757661540
1439	1662864328108358
1440	1664023898519186
1441	1665183468891583
1442	1666343039224917
1443	1667502609522507
1444	1668662179781474
1445	1669821750003378
1446	1670981320189167
1447	1672140890333287
1448	1673300460443113
1449	1674460030511954
1450	1675619600547010
1451	1676779170542917
1452	1677938740499452
1453	1679098310424379
1454	1680257880303750
1455	1681417450150269
1456	1682577019956533
1457	1683736589727067
1458	1684896159460033
1459	1686055729157047
1460	1687215298816625
1461	1688374868431269
1462	1689534438015303
1463	1690694007557898
1464	1691853577062809
1465	1693013146532031
1466	1694172715968870
1467	1695332285365520
1468	1696491854726092
1469	1697651424045526
1470	1698810993327846
1471	1699970562570423
1472	1701130131780442
1473	1702289700948722
1474	1703449270079788
1475	1704608839175428
1476	1705768408232276
1477	1706927977247202
1478	1708087546226963
1479	1709247115171049
1480	1710406684077499
1481	1711566252945822
1482	1712725821776481
1483	1713885390572278
1484	1715044959328949
1485	1716204528046817
1486	1717364096725664
1487	1718523665370370
1488	1719683233976404
1489	1720842802545299
1490	1722002371074395
1491	1723161939570638
1492	1724321508026743
1493	1725481076445550
1494	1726640644829152
1495	1727800213175090
1496	1728959781484050
1497	1730119349753207
1498	1731278917985771
1499	1732438486181691
1500	1733598054336717
1501	1734757622456740
1502	1735917190536266
1503	1737076758580837
1504	1738236326584582
1505	1739395894555527
1506	1740555462488412
1507	1741715030382282
1508	1742874598239041
1509	1744034166057046
1510	1745193733839292
1511	1746353301582512
1512	1747512869289279
1513	1748672436961514
1514	1749832004594940
1515	1750991572189884
1516	1752151139745716
1517	1753310707263256
1518	1754470274745546
1519	1755629842191592
1520	1756789409601614
1521	1757948976972388
1522	1759108544305905
1523	1760268111603553
1524	1761427678862139
1525	1762587246086705
1526	1763746813273103
1527	1764906380419565
1528	1766065947527373
1529	1767225514600568
1530	1768385081637848
1531	1769544648635481
1532	1770704215592470
1533	1771863782513063
1534	1773023349398490
1535	1774182916250867
1536	1775342483063776
1537	1776502049836805
1538	1777661616572703
1539	1778821183273504
1540	1779980749933946
1541	1781140316558624
1542	1782299883147915
1543	1783459449697753
1544	1784619016211341
1545	1785778582686541
1546	1786938149124869
1547	1788097715527180
1548	1789257281892065
1549	1790416848219417
1550	1791576414508522
1551	1792735980760435
1552	1793895546976004
1553	1795055113154427
1554	1796214679297517
1555	1797374245399616
1556	1798533811465344
1557	1799693377491912
1558	1800852943485335
1559	1802012509441550
1560	1803172075357543
1561	1804331641240449
1562	1805491207082899
1563	1806650772889552
1564	1807810338661340
1565	1808969904391272
1566	1810129470080646
1567	1811289035738109
1568	1812448601358593
1569	1813608166941364
1570	1814767732486933
1571	1815927297998070
1572	1817086863468861
1573	1818246428902049
1574	1819405994299229
1575	1820565559655667
1576	1821725124976424
1577	1822884690258072
1578	1824044255508677
1579	1825203820721781
1580	1826363385896892
1581	1827522951034741
1582	1828682516138987
1583	1829842081202723
1584	1831001646225767
1585	1832161211212257
1586	1833320776164218
1587	1834480341080650
1588	1835639905957627
1589	1836799470799834
1590	1837959035606275
1591	1839118600373590
1592	1840278165103804
1593	1841437729797655
1594	1842597294451008
1595	1843756859067458
1596	1844916423646136
1597	1846075988188618
1598	1847235552693941
1599	1848395117166909
1600	1849554681597434
1601	1850714245996231
1602	1851873810354657
1603	1853033374674127
1604	1854192938957704
1605	1855352503202638
1606	1856512067412255
1607	1857671631586250
1608	1858831195725033
1609	1859990759826187
1610	1861150323889697
1611	1862309887918457
1612	1863469451908121
1613	1864629015859465
1614	1865788579772220
1615	1866948143651750
1616	1868107707493950
1617	1869267271298356
1618	1870426835064292
1619	1871586398796363
1620	1872745962489458
1621	1873905526145346
1622	1875065089765296
1623	1876224653347208
1624	1877384216892890
1625	1878543780397683
1626	1879703343868002
1627	1880862907303128
1628	1882022470703803
1629	1883182034064126
1630	1884341597388640
1631	1885501160677069
1632	1886660723927309
1633	1887820287141365
1634	1888979850317589
1635	1890139413454840
1636	1891298976557266
1637	1892458539622663
1638	1893618102653186
1639	1894777665644277
1640	1895937228598370
1641	1897096791515319
1642	1898256354395525
1643	1899415917239794
1644	1900575480046543
1645	1901735042814788
1646	1902894622036666
1647	0
