4	1	4	0.000929462827008	0.00109711458874	0.000314049393586	2846014.17239	2201286.96205	5248791.31448
5	1	4	0.00338971859543	50.0930657639	0.000314677937651	2845994.56637	2201177.50095	5249050.29384
5	1	4	0.00339028334411	51.4857088222	0.000314676850723	2845995.41696	2201175.57326	5249047.60637
4	1	4	0.00394030181893	0.00277007024186	0.000314702629819	2846014.04308	2201158.1113	5249081.43153
4	1	4	0.00393881170603	0.00276915678902	0.000314709737327	2846016.23222	2201160.42442	5249082.68486
4	1	4	0.00393482892068	0.00276771461502	0.000314695377639	2846012.34856	2201158.66553	5249078.59735
4	1	4	0.00393442794765	0.00276629609113	0.000314730595596	2846023.01907	2201161.59175	5249091.01612
4	1	4	0.0039304568496	0.00276483719809	0.000314714100803	2846016.20602	2201161.48414	5249085.08074
4	1	4	0.0039256060284	0.00276193041309	0.000314695083394	2846009.49717	2201159.42968	5249078.69307
4	1	4	0.00392466928714	0.00276104362762	0.000314724504723	2846022.20465	2201160.77542	5249087.54611
4	1	4	0.00392309638066	0.00276005150834	0.000314704517491	2846013.4282	2201160.99308	5249081.53151
5	1	4	0.00323419023387	50.0621052184	0.000314666640671	2845983.31044	2201175.89096	5249043.32529
5	1	4	0.00324815203529	52.8415121454	0.000314668245885	2845988.6168	2201176.9547	5249039.50353
5	1	4	0.00324122582613	52.8926029379	0.000314661992265	2845989.9749	2201178.47884	5249035.96744
4	1	4	0.00386423513965	0.00272543367691	0.00031472453457	2846012.78432	2201158.89767	5249085.18399
5	1	4	0.00309716062875	52.3071626983	0.000314674766282	2845985.17183	2201173.21198	5249039.9733
5	1	4	0.00309157608948	52.4217470305	0.000314705093053	2845997.34377	2201178.67775	5249045.43074
5	1	4	0.00309534463674	53.7958559001	0.000314675078153	2845989.86492	2201175.34039	5249036.08806
5	1	4	0.00309237125092	53.8751183158	0.0003147002802	2845994.36323	2201178.16525	5249044.36004
5	1	4	0.0030710957074	51.06449811	0.000314670449173	2845987.20958	2201173.56058	5249035.16427
5	1	4	0.00308598810981	54.5911810374	0.000314667228907	2845983.7924	2201170.79827	5249037.11331
4	1	4	0.00378209688841	0.00267755243913	0.000314723548689	2846008.62039	2201155.15721	5249084.9476
4	1	4	0.0037812446426	0.00267610358825	0.000314743995693	2846012.10182	2201158.53858	5249087.95987
4	1	4	0.00377857046352	0.00267566363762	0.000314771462171	2846019.94252	2201161.06743	5249094.58897
4	1	4	0.0037748278141	0.00267327737259	0.000314747826683	2846019.36423	2201160.33547	5249087.27026
4	1	4	0.00377235302377	0.00267180780498	0.000314738489201	2846013.46631	2201155.04273	5249087.08088
4	1	4	0.00377132331315	0.0026708747914	0.000314749567791	2846016.77922	2201161.49387	5249088.65645
4	1	4	0.00376967992082	0.00267028723982	0.000314719571007	2846008.48826	2201158.1087	5249079.78098
4	1	4	0.00376640722714	0.00266797145886	0.000314740315862	2846012.83395	2201157.77533	5249086.15189
4	1	4	0.00376401240311	0.00266655959486	0.000314756107233	2846020.04948	2201161.47993	5249088.13498
4	1	4	0.00376161437739	0.00266514790962	0.000314762245121	2846018.05836	2201158.11199	5249092.52514
4	1	4	0.00375909730347	0.00266364824757	0.000314744008781	2846016.08139	2201157.60023	5249085.69922
4	1	4	0.00375772183144	0.00266275592602	0.000314756436008	2846016.61388	2201157.78732	5249090.03168
4	1	4	0.00375423669104	0.0026607808695	0.000314748473241	2846018.8136	2201160.47604	5249084.64866
4	1	4	0.00375091854647	0.00265842477022	0.000314748214025	2846015.3731	2201159.84004	5249086.16967
4	1	4	0.00375069197616	0.00265837424655	0.000314743606454	2846013.12085	2201156.45337	5249085.83054
4	1	4	0.00374536778535	0.00265651897234	0.00031474834898	2846014.93048	2201158.40419	5249085.84694
4	1	4	0.00374360954855	0.00265410940299	0.000314748183018	2846018.62163	2201157.47038	5249086.93626
4	1	4	0.00374152379442	0.00265415974121	0.000314749364458	2846015.58717	2201155.74626	5249088.32529
4	1	4	0.00374011535372	0.0026517207637	0.000314752643175	2846015.91032	2201156.60053	5249088.59581
4	1	4	0.00373719415259	0.00265074632199	0.000314752277151	2846016.5761	2201158.4222	5249088.37674
4	1	4	0.00373235591641	0.0026484400796	0.000314755618311	2846016.65068	2201160.6445	5249087.39618
4	1	4	0.00373214194885	0.00264840531934	0.000314758259091	2846014.94658	2201159.78951	5249088.75469
4	1	4	0.00373069961001	0.00264743966148	0.000314747392639	2846012.81301	2201156.70751	5249086.84622
4	1	4	0.00372639201566	0.00264460064483	0.000314764078991	2846015.4743	2201161.0474	5249088.03539
4	1	4	0.00372449804368	0.00264411892679	0.000314755505892	2846018.03756	2201160.15375	5249087.20038
4	1	4	0.00372256110233	0.00264222210375	0.000314753740894	2846013.6161	2201157.85048	5249087.85441
4	1	4	0.0037187655005	0.00264032219855	0.000314759163015	2846017.29218	2201157.5642	5249088.83629
4	1	4	0.00371532912049	0.0026383934197	0.000314760654074	2846018.59227	2201158.99215	5249089.40944
4	1	4	0.00371519906682	0.00263788727276	0.000314745457796	2846014.71688	2201159.63919	5249082.38362
4	1	4	0.00371291058616	0.00263654273337	0.000314781347673	2846021.47432	2201159.49415	5249094.60226
4	1	4	0.00371042225094	0.00263508840025	0.000314773582197	2846021.97868	2201160.66443	5249091.30748
4	1	4	0.00370799669504	0.00263364750567	0.000314766095019	2846018.30632	2201158.75895	5249090.23903
4	1	4	0.00370558835112	0.00263223410718	0.000314772892749	2846018.64319	2201160.2629	5249093.39097
4	1	4	0.00370307510486	0.00263073527284	0.000314757848693	2846015.56341	2201158.83248	5249086.23142
4	1	4	0.00370070057435	0.00262934448907	0.000314773236357	2846019.62493	2201159.88306	5249091.23035
4	1	4	0.00369824020959	0.0026278779529	0.000314758073537	2846020.62382	2201159.32458	5249086.44233
4	1	4	0.00369580014547	0.00262644263835	0.000314763022665	2846019.52631	2201158.01937	5249088.05738
4	1	4	0.00369175124893	0.00262501715334	0.000314743293741	2846014.2257	2201155.04347	5249083.11271
4	1	4	0.00368933590031	0.00262360310861	0.000314750014498	2846018.38225	2201155.89908	5249084.80288
4	1	4	0.00368851830997	0.0026221458302	0.000314762944978	2846019.9275	2201160.58178	5249085.53765
4	1	4	0.00368717354752	0.00262124497416	0.000314770372728	2846017.90417	2201158.46631	5249090.54717
4	1	4	0.00368203722354	0.00261928844236	0.000314747989985	2846016.69092	2201155.71212	5249083.0302
4	1	4	0.00368123884753	0.00261796353742	0.000314768610997	2846015.65419	2201155.69618	5249091.3619
4	1	4	0.00367964970696	0.00261745946862	0.00031476620971	2846018.17554	2201159.83647	5249088.01703
4	1	4	0.00367783181805	0.0026149679076	0.000314736625956	2846011.96472	2201156.22387	5249080.11317
4	1	4	0.00367145819088	0.00261264385977	0.000314749984065	2846014.3068	2201155.11423	5249084.47541
4	1	4	0.00367255146776	0.00261261354454	0.000314757768132	2846017.86217	2201157.00653	5249085.6935
4	1	4	0.00366773170163	0.00261033751565	0.000314767319436	2846021.35462	2201159.89672	5249088.16004
4	1	4	0.00366530657515	0.00260888713272	0.000314766345607	2846018.04227	2201159.76566	5249087.13814
4	1	4	0.00366502487197	0.00260882523501	0.000314751760873	2846014.47198	2201158.08009	5249082.68668
4	1	4	0.0036617874169	0.00260650090408	0.00031476278435	2846015.40134	2201159.82414	5249087.2708
4	1	4	0.00365937367247	0.00260508043841	0.000314772851743	2846016.75269	2201158.72065	5249090.20319
4	1	4	0.0036569234589	0.00260363167474	0.00031476305563	2846021.23386	2201157.04362	5249087.09448
4	1	4	0.00365295920203	0.00260228750487	0.000314772862856	2846015.2667	2201157.55756	5249091.57946
4	1	4	0.00365202829742	0.00260072588234	0.000314749160797	2846012.44695	2201156.25683	5249081.99256
4	1	4	0.00364886824013	0.00259846191303	0.000314780098148	2846019.86435	2201158.8319	5249092.98324
4	1	4	0.00364837917263	0.00259848285029	0.000314795787893	2846027.75203	2201163.43318	5249092.83185
4	1	4	0.00364533579626	0.0025960337296	0.000314770665148	2846019.1984	2201161.65734	5249087.0731
4	1	4	0.00364245924627	0.00259511218541	0.000314788400181	2846021.13636	2201162.73482	5249091.78409
