66677	-8196946.32529	14962092.8748	18940880.1526	21706959.7444	21734964.5815
66678	-8199184.08699	14963410.7843	18938868.6119	21707603.4499	21735608.0423
66679	-8201421.50281	14964728.7398	18936856.6153	21708247.197	21736250.4932
66680	-8203658.57271	14966046.7411	18934844.1631	21708890.9857	21736895.5156
66681	-8205895.29664	14967364.7881	18932831.2552	21709534.8159	21737537.1975
66682	-8208131.67454	14968682.8808	18930817.8917	21710178.6877	21738182.0068
66683	-8210367.70637	14970001.0191	18928804.0726	21710822.601	21738824.7818
66684	-8212603.39208	14971319.2029	18926789.7981	21711466.5557	21739470.8035
66685	-8214838.73163	14972637.4322	18924775.0681	21712110.552	21740114.29
66686	-8217073.72496	14973955.7068	18922759.8827	21712754.5898	21740757.8896
66687	-8219308.37202	14975274.0267	18920744.2419	21713398.669	21741402.2827
66688	-8221542.67277	14976592.3919	18918728.1458	21714042.7897	21742045.7909
66689	-8223776.62716	14977910.8022	18916711.5945	21714686.9518	21742689.8633
66690	-8226010.23514	14979229.2575	18914694.5879	21715331.1553	21743334.2936
66691	-8228243.49665	14980547.7579	18912677.1262	21715975.4003	21743977.9993
66692	-8230476.41167	14981866.3031	18910659.2093	21716619.6866	21744622.0369
66693	-8232708.98012	14983184.8932	18908640.8374	21717264.0143	21745265.9025
66694	-8234941.20197	14984503.5281	18906622.0105	21717908.3834	21745911.2998
66695	-8237173.07717	14985822.2077	18904602.7286	21718552.7939	21746555.6283
66696	-8239404.60567	14987140.9319	18902582.9917	21719197.2457	21747199.7071
66697	-8241635.78741	14988459.7006	18900562.8	21719841.7388	21747845.6239
66698	-8243866.62236	14989778.5138	18898542.1535	21720486.2732	21748488.0364
66699	-8246097.11046	14991097.3714	18896521.0522	21721130.8489	21749134.759
66700	-8248327.25167	14992416.2733	18894499.4961	21721775.4659	21749779.5735
66701	-8250557.04594	14993735.2194	18892477.4854	21722420.1242	21750423.1229
66702	-8252786.49321	14995054.2098	18890455.02	21723064.8237	21751066.7394
66703	-8255015.59345	14996373.2442	18888432.1001	21723709.5645	21751714.7187
66704	-8257244.3466	14997692.3226	18886408.7256	21724354.3465	21752358.1114
66705	-8259472.75261	14999011.4449	18884384.8967	21724999.1697	21753004.4498
66706	-8261700.81144	15000330.6111	18882360.6132	21725644.0341	21753650.1426
66707	-8263928.52303	15001649.8211	18880335.8755	21726288.9397	21754293.0678
66708	-8266155.88735	15002969.0748	18878310.6833	21726933.8864	21754939.4662
66709	-8268382.90434	15004288.3722	18876285.0369	21727578.8744	21755584.0159
66710	-8270609.57395	15005607.7131	18874258.9362	21728223.9034	21756229.0655
66711	-8272835.89613	15006927.0975	18872232.3814	21728868.9736	21756875.5153
66712	-8275061.87084	15008246.5253	18870205.3724	21729514.0849	21757520.2754
66713	-8277287.49804	15009565.9964	18868177.9092	21730159.2373	21758164.0982
66714	-8279512.77766	15010885.5108	18866149.9921	21730804.4308	21758808.3874
66715	-8281737.70966	15012205.0684	18864121.6209	21731449.6654	21759453.903
66716	-8283962.29401	15013524.6691	18862092.7958	21732094.941	21760100.8812
66717	-8286186.53063	15014844.3128	18860063.5168	21732740.2577	21760745.0018
66719	-8288410.4195	15016163.9995	18858033.7839	21733385.6154	21761504.4699
66720	-8292857.15376	15018803.5014	18853972.9568	21734676.4538	21762265.6443
66721	-8295079.99905	15020123.3165	18851941.8627	21735321.9345	21762912.0346
66722	-8297302.49639	15021443.1743	18849910.3149	21735967.4562	21763557.1181
66723	-8299524.64573	15022763.0746	18847878.3135	21736613.0189	21764202.3781
66724	-8301746.44702	15024083.0174	18845845.8585	21737258.6224	21764851.2502
66725	-8303967.90022	15025403.0027	18843812.9501	21737904.267	21765495.2588
66726	-8306189.00527	15026723.0303	18841779.5881	21738549.9524	21766142.2952
66727	-8308409.76213	15028043.1002	18839745.7727	21739195.6788	21766788.2574
66728	-8310630.17075	15029363.2123	18837711.504	21739841.446	21767432.8531
66729	-8312850.23108	15030683.3665	18835676.782	21740487.2541	21768078.4459
66730	-8315069.94307	15032003.5628	18833641.6067	21741133.1031	21768723.3617
66731	-8317289.30669	15033323.801	18831605.9781	21741778.9929	21769370.4238
66732	-8319508.32187	15034644.0812	18829569.8964	21742424.9236	21770017.0398
66733	-8321726.98857	15035964.4031	18827533.3616	21743070.8951	21770662.2448
66734	-8323945.30674	15037284.7669	18825496.3737	21743716.9073	21771307.1106
66735	-8326163.27634	15038605.1722	18823458.9328	21744362.9604	21771952.2056
66736	-8328380.89732	15039925.6192	18821421.0389	21745009.0543	21772598.3874
66737	-8330598.16963	15041246.1077	18819382.6921	21745655.1889	21773244.674
66738	-8332815.09322	15042566.6377	18817343.8924	21746301.3643	21773889.5814
66739	-8335031.66804	15043887.209	18815304.6399	21746947.5804	21774537.6322
66740	-8337247.89405	15045207.8216	18813264.9346	21747593.8372	21775182.7381
66741	-8339463.77121	15046528.4754	18811224.7765	21748240.1348	21775828.8692
66742	-8341679.29945	15047849.1704	18809184.1658	21748886.473	21776475.6727
66743	-8343894.47874	15049169.9064	18807143.1025	21749532.8519	21777121.9285
66744	-8346109.30902	15050490.6835	18805101.5865	21750179.2715	21777769.3918
66745	-8348323.79026	15051811.5014	18803059.6181	21750825.7318	21778415.0766
66746	-8350537.9224	15053132.3602	18801017.1971	21751472.2326	21779061.1757
66747	-8352751.70539	15054453.2597	18798974.3237	21752118.7742	21779709.387
66748	-8354965.13919	15055774.2	18796930.9979	21752765.3563	21780355.6231
66749	-8357178.22375	15057095.1808	18794887.2198	21753411.979	21781001.0161
66750	-8359390.95902	15058416.2022	18792842.9894	21754058.6423	21781646.3216
66751	-8361603.34495	15059737.2641	18790798.3068	21754705.3461	21782292.8476
66752	-8363815.38151	15061058.3663	18788753.172	21755352.0906	21782939.9829
66753	-8366027.06863	15062379.5088	18786707.585	21755998.8755	21783588.8373
66754	-8368238.40627	15063700.6916	18784661.5459	21756645.701	21784233.4413
66755	-8370449.39439	15065021.9145	18782615.0548	21757292.567	21784879.5162
66756	-8372660.03294	15066343.1775	18780568.1117	21757939.4735	21785528.9145
66757	-8374870.32187	15067664.4805	18778520.7167	21758586.4205	21786176.1008
66758	-8377080.26113	15068985.8235	18776472.8697	21759233.408	21786821.8537
66759	-8379289.85068	15070307.2063	18774424.5709	21759880.4359	21787470.1991
66760	-8381499.09047	15071628.6288	18772375.8203	21760527.5043	21788116.2334
66761	-8383707.98045	15072950.0911	18770326.618	21761174.6131	21788763.2562
66762	-8385916.52057	15074271.593	18768276.964	21761821.7623	21789411.3392
66763	-8388124.71079	15075593.1345	18766226.8583	21762468.9519	21790056.6772
66764	-8390332.55106	15076914.7154	18764176.301	21763116.1819	21790706.1123
66765	-8392540.04133	15078236.3357	18762125.2922	21763763.4523	21791353.3287
66766	-8394747.18156	15079557.9954	18760073.8318	21764410.763	21791999.9072
66767	-8396953.9717	15080879.6943	18758021.92	21765058.1141	21792647.4653
66768	-8399160.41169	15082201.4324	18755969.5568	21765705.5055	21793294.2481
66769	-8401366.50151	15083523.2095	18753916.7423	21766352.9372	21793942.7379
66770	-8403572.24108	15084845.0257	18751863.4764	21767000.4093	21794592.1063
66771	-8405777.63038	15086166.8808	18749809.7593	21767647.9216	21795238.7058
66772	-8407982.66935	15087488.7748	18747755.591	21768295.4742	21795884.9308
66773	-8410187.35795	15088810.7076	18745700.9716	21768943.0671	21796535.0378
66774	-8412391.69613	15090132.6791	18743645.901	21769590.7002	21797182.3803
66775	-8414595.68384	15091454.6892	18741590.3793	21770238.3735	21797832.0686
66776	-8416799.32103	15092776.7379	18739534.4067	21770886.0871	21798478.4533
66777	-8419002.60766	15094098.8251	18737477.9831	21771533.8409	21799125.1176
66778	-8421205.54368	15095420.9507	18735421.1086	21772181.6349	21799772.4198
66779	-8423408.12905	15096743.1147	18733363.7832	21772829.469	21800419.9035
66780	-8425610.36372	15098065.3169	18731306.007	21773477.3433	21801068.3701
66781	-8427812.24763	15099387.5573	18729247.7801	21774125.2578	21801717.0081
66782	-8430013.78075	15100709.8357	18727189.1024	21774773.2124	21802364.3404
66783	-8432214.96302	15102032.1523	18725129.9741	21775421.2071	21803013.208
66784	-8434415.79441	15103354.5067	18723070.3952	21776069.242	21803661.4681
66785	-8436616.27485	15104676.8991	18721010.3657	21776717.3169	21804306.8407
66786	-8438816.40432	15105999.3293	18718949.8856	21777365.4319	21804955.7916
66787	-8441016.18275	15107321.7971	18716888.9552	21778013.587	21805604.9812
66788	-8443215.6101	15108644.3027	18714827.5743	21778661.7822	21806253.5773
66789	-8445414.68633	15109966.8458	18712765.743	21779310.0174	21806902.4989
66790	-8447613.41139	15111289.4264	18710703.4614	21779958.2926	21807551.9085
66791	-8449811.78523	15112612.0444	18708640.7296	21780606.6078	21808198.6455
66792	-8452009.80781	15113934.6998	18706577.5475	21781254.963	21808847.8237
66793	-8454207.47908	15115257.3925	18704513.9153	21781903.3582	21809496.5959
0	-8456404.79899	15116580.1223	18702449.833	21782551.7934	21823921.3935
1073741823	nan	nan	nan	0	-87286.8663641
0	0	0	0	0	32944.2561179
1073741823	0	0	0	0	22435.7388193
1073741824	0	0	0	0	-40867.7342099
1073741825	0	0	0	0	-40305.9404658
1073741826	0	0	0	0	-39655.9513369
1073741827	0	0	0	0	-39004.552299
1073741828	0	0	0	0	-38352.9090944
1073741829	0	0	0	0	-37702.3130123
1073741830	0	0	0	0	-37051.477722
1073741831	0	0	0	0	-36402.6104201
1073741832	0	0	0	0	-35751.1419776
1073741833	0	0	0	0	-35100.0956183
1073741834	0	0	0	0	-34449.1643008
1073741835	0	0	0	0	-33796.9622658
1073741836	0	0	0	0	-33145.1356666
1073741837	0	0	0	0	-32496.1194064
1073741838	0	0	0	0	-31843.3816393
1073741839	0	0	0	0	-31192.6670599
1073741840	0	0	0	0	-30541.9303785
1073741841	0	0	0	0	-29891.2545925
1073741842	0	0	0	0	-29240.142776
1073741843	0	0	0	0	-28588.4293472
1073741844	0	0	0	0	-27935.7303055
1073741845	0	0	0	0	-27284.6100886
1073741846	0	0	0	0	-26633.2773954
1073741847	0	0	0	0	-25982.734873
1073741848	0	0	0	0	-25329.6545763
1073741849	0	0	0	0	-24681.7005866
1073741850	0	0	0	0	-24028.5131577
1073741851	0	0	0	0	-23377.6198958
1073741852	0	0	0	0	-22722.8820406
1073741853	0	0	0	0	-22072.5766631
1073741854	0	0	0	0	-21422.528921
1073741855	0	0	0	0	-20770.8654044
1073741856	0	0	0	0	-20118.7133913
1073741857	0	0	0	0	-19465.9719907
1073741858	0	0	0	0	-18814.2704054
1073741859	0	0	0	0	-18163.9465324
1073741860	0	0	0	0	-17511.3312931
1073741861	0	0	0	0	-16859.4725254
1073741862	0	0	0	0	-16208.3527864
1073741863	0	0	0	0	-15555.4236205
1073741864	0	0	0	0	-14902.6258741
1073741865	0	0	0	0	-14250.7341322
1073741866	0	0	0	0	-13597.351479
1073741867	0	0	0	0	-12946.4087419
1073741868	0	0	0	0	-12293.6868341
1073741869	0	0	0	0	-11640.0734421
1073741870	0	0	0	0	-10989.6808205
1073741871	0	0	0	0	-10337.1184983
1073741872	0	0	0	0	-9685.03864912
1073741873	0	0	0	0	-9033.6613846
1073741874	0	0	0	0	-8380.17844253
1073741875	0	0	0	0	-7728.51278116
1073741876	0	0	0	0	-7076.41165045
66899	-8685158.91727	15255658.5992	18483226.1751	21850857.1845	21878462.5082
66900	-8687318.73226	15256984.8385	18481114.6636	21851509.7783	21879151.6976
66901	-8689478.19101	15258311.1069	18479002.7072	21852162.4107	21879805.7024
66902	-8691637.29347	15259637.4043	18476890.3062	21852815.0815	21880458.1548
66903	-8693796.03958	15260963.7304	18474777.4605	21853467.7909	21881111.3461
66904	-8695954.42932	15262290.0854	18472664.1703	21854120.5386	21881765.8992
66905	-8698112.46263	15263616.469	18470550.4354	21854773.3248	21882416.1439
66906	-8700270.13946	15264942.8813	18468436.2561	21855426.1495	21883070.7979
66907	-8702427.45978	15266269.3222	18466321.6323	21856079.0125	21883723.2056
66908	-8704584.42354	15267595.7915	18464206.5642	21856731.914	21884377.037
66909	-8706741.0307	15268922.2891	18462091.0517	21857384.8538	21885028.3813
66910	-8708897.2812	15270248.8152	18459975.0949	21858037.8321	21885679.984
66911	-8711053.17501	15271575.3694	18457858.6938	21858690.8487	21886333.6582
66912	-8713208.71208	15272901.9518	18455741.8486	21859343.9036	21886990.5555
66913	-8715363.89237	15274228.5623	18453624.5592	21859996.9969	21887640.4386
66914	-8717518.71583	15275555.2008	18451506.8257	21860650.1284	21888292.7705
66915	-8719673.18241	15276881.8673	18449388.6482	21861303.2983	21888945.5242
66916	-8721827.29208	15278208.5616	18447270.0267	21861956.5065	21889599.4265
66917	-8723981.04479	15279535.2836	18445150.9612	21862609.753	21890254.0832
66918	-8726134.44049	15280862.0334	18443031.4519	21863263.0377	21890907.8799
66919	-8728287.47914	15282188.8108	18440911.4987	21863916.3607	21891560.936
66920	-8730440.16069	15283515.6157	18438791.1017	21864569.7219	21892212.8653
66921	-8732592.48511	15284842.4481	18436670.261	21865223.1214	21892866.1086
66922	-8734744.45234	15286169.3079	18434548.9767	21865876.559	21893520.3843
66923	-8736896.06234	15287496.1951	18432427.2487	21866530.0349	21894174.6644
66924	-8739047.31507	15288823.1094	18430305.0771	21867183.5489	21894828.205
66925	-8741198.21049	15290150.0509	18428182.4619	21867837.1011	21895482.8697
66926	-8743348.74854	15291477.0196	18426059.4033	21868490.6915	21896134.5663
66927	-8745498.92919	15292804.0152	18423935.9013	21869144.32	21896789.1204
66928	-8747648.75239	15294131.0377	18421811.9559	21869797.9867	21897444.6128
66929	-8749798.21809	15295458.0871	18419687.5671	21870451.6914	21898073.2455
66930	-8751947.32626	15296785.1633	18417562.7351	21871105.4343	21898704.0818
66931	-8754096.07684	15298112.2661	18415437.4599	21871759.2152	21899358.9242
66932	-8756244.4698	15299439.3956	18413311.7414	21872413.0343	21900010.6246
66933	-8758392.50508	15300766.5517	18411185.5799	21873066.8913	21900665.2126
66934	-8760540.18265	15302093.7342	18409058.9753	21873720.7865	21901317.9062
66935	-8762687.50246	15303420.9431	18406931.9277	21874374.7196	21901971.9583
66936	-8764834.46447	15304748.1783	18404804.437	21875028.6908	21902624.8485
66937	-8766981.06863	15306075.4397	18402676.5035	21875682.7	21903278.7242
66938	-8769127.3149	15307402.7273	18400548.1271	21876336.7472	21903930.5008
66939	-8771273.20324	15308730.041	18398419.3079	21876990.8324	21904587.8931
66940	-8773418.73359	15310057.3807	18396290.0459	21877644.9555	21905241.8413
66941	-8775563.90592	15311384.7463	18394160.3413	21878299.1166	21905895.7779
66942	-8777708.72018	15312712.1378	18392030.1939	21878953.3156	21906548.9039
66943	-8779853.17633	15314039.555	18389899.6039	21879607.5526	21907205.0661
66944	-8781997.27433	15315366.998	18387768.5714	21880261.8274	21907859.9345
66945	-8784141.01413	15316694.4665	18385637.0964	21880916.1402	21908515.4395
66946	-8786284.39568	15318021.9606	18383505.1789	21881570.4909	21909167.2931
66947	-8788427.41894	15319349.4802	18381372.819	21882224.8794	21909821.6466
66948	-8790570.08387	15320677.0252	18379240.0167	21882879.3057	21910476.3136
66949	-8792712.39043	15322004.5954	18377106.7722	21883533.77	21911128.6691
66950	-8794854.33857	15323332.1909	18374973.0854	21884188.272	21911784.4387
66951	-8796995.92824	15324659.8116	18372838.9563	21884842.8119	21912438.3755
66952	-8799137.15941	15325987.4573	18370704.3852	21885497.3895	21913093.2383
66953	-8801278.03203	15327315.128	18368569.3719	21886152.005	21913746.9147
66954	-8803418.54605	15328642.8237	18366433.9166	21886806.6582	21914402.7036
66955	-8805558.70144	15329970.5442	18364298.0193	21887461.3492	21915056.2355
66956	-8807698.49814	15331298.2895	18362161.68	21888116.078	21915712.8554
66957	-8809837.93611	15332626.0594	18360024.8989	21888770.8445	21916367.8608
66958	-8811977.01532	15333953.854	18357887.6759	21889425.6487	21917023.9178
66959	-8814115.73571	15335281.6731	18355750.0111	21890080.4906	21917676.9733
66960	-8816254.09725	15336609.5167	18353611.9046	21890735.3702	21918333.5093
66961	-8818392.09988	15337937.3847	18351473.3564	21891390.2875	21918989.2587
66962	-8820529.74357	15339265.2769	18349334.3665	21892045.2424	21919642.9647
66963	-8822667.02828	15340593.1934	18347194.9351	21892700.235	21920299.464
66964	-8824803.95395	15341921.1341	18345055.0621	21893355.2653	21920953.9181
66965	-8826940.52054	15343249.0988	18342914.7476	21894010.3332	21921608.5974
66966	-8829076.72802	15344577.0875	18340773.9917	21894665.4387	21922262.704
66967	-8831212.57633	15345905.1001	18338632.7945	21895320.5818	21922918.4047
66968	-8833348.06544	15347233.1366	18336491.1559	21895975.7624	21923571.9408
66969	-8835483.1953	15348561.1968	18334349.076	21896630.9807	21924228.4041
66970	-8837617.96586	15349889.2808	18332206.5549	21897286.2365	21924883.6811
66971	-8839752.37709	15351217.3883	18330063.5926	21897941.5298	21925536.5588
66972	-8841886.42894	15352545.5194	18327920.1892	21898596.8607	21926193.8844
66973	-8844020.12137	15353873.6739	18325776.3447	21899252.2291	21926851.4834
66974	-8846153.45432	15355201.8518	18323632.0592	21899907.6351	21927506.5437
66975	-8848286.42777	15356530.053	18321487.3328	21900563.0785	21928162.2075
66976	-8850419.04166	15357858.2774	18319342.1654	21901218.5593	21928816.4628
66977	-8852551.29596	15359186.525	18317196.5571	21901874.0777	21929471.721
66978	-8854683.19061	15360514.7956	18315050.5081	21902529.6335	21930127.2484
66979	-8856814.72559	15361843.0893	18312904.0183	21903185.2267	21930784.3516
66980	-8858945.90083	15363171.4058	18310757.0877	21903840.8574	21931439.0646
66981	-8861076.7163	15364499.7452	18308609.7165	21904496.5254	21932093.4064
66982	-8863207.17196	15365828.1073	18306461.9047	21905152.2309	21932748.7531
66983	-8865337.26776	15367156.4921	18304313.6524	21905807.9737	21933405.4562
66984	-8867467.00367	15368484.8995	18302164.9595	21906463.754	21934062.6813
66985	-8869596.37962	15369813.3295	18300015.8262	21907119.5715	21934715.9997
66986	-8871725.39559	15371141.7819	18297866.2525	21907775.4265	21935371.9882
1073741823	-8873854.05153	15372470.2566	18295716.2384	21908431.3187	21884083.4667
1073741824	0	0	0	0	25877.992103
1073741825	0	0	0	0	26535.0902932
1073741826	0	0	0	0	27195.4562841
1073741827	0	0	0	0	27849.2888866
1073741828	0	0	0	0	28507.5560295
1073741829	0	0	0	0	29165.8092533
1073741830	0	0	0	0	29822.7406724
1073741831	0	0	0	0	30480.4302304
1073741832	0	0	0	0	31136.2072853
1073741833	0	0	0	0	31795.997522
1073741834	0	0	0	0	32452.7824684
1073741835	0	0	0	0	33111.1714965
1073741836	0	0	0	0	33767.4998284
1073741837	0	0	0	0	34426.9715757
1073741838	0	0	0	0	35084.5440841
1073741839	0	0	0	0	35742.5914704
1073741840	0	0	0	0	36400.6351684
1073741841	0	0	0	0	37057.3877287
1073741842	0	0	0	0	37715.4119616
1073741843	0	0	0	0	38373.1391929
1073741844	0	0	0	0	39031.3763663
1073741845	0	0	0	0	39689.160176
1073741846	0	0	0	0	40346.6444158
1073741847	0	0	0	0	41003.7816449
1073741848	0	0	0	0	41662.6003651
1073741849	0	0	0	0	42319.6920532
1073741850	0	0	0	0	42978.7029922
1073741851	0	0	0	0	43637.334411
1073741852	0	0	0	0	44296.2392142
1073741853	0	0	0	0	44954.2667121
1073741854	0	0	0	0	45612.3367323
1073741855	0	0	0	0	46271.290697
1073741856	0	0	0	0	46928.7330831
1073741857	0	0	0	0	47584.9463049
1073741858	0	0	0	0	48245.9381406
1073741859	0	0	0	0	48905.2801622
1073741860	0	0	0	0	49560.978838
1073741861	0	0	0	0	50221.0564463
1073741862	0	0	0	0	50879.8701941
1073741863	0	0	0	0	51539.4604121
1073741864	0	0	0	0	52196.2354693
1073741865	0	0	0	0	52854.9723405
1073741866	0	0	0	0	53515.5225184
1073741867	0	0	0	0	54173.9343036
1073741868	0	0	0	0	54833.3121681
1073741869	0	0	0	0	55491.6035842
1073741870	0	0	0	0	56151.4558902
1073741871	0	0	0	0	56810.5258251
1073741872	0	0	0	0	57467.7589317
1073741873	0	0	0	0	58126.5556868
1073741874	0	0	0	0	58785.4931368
1073741875	0	0	0	0	59442.3122466
1073741876	0	0	0	0	60102.7634326
1073741877	0	0	0	0	60762.1776593
1073741878	0	0	0	0	61421.6947707
1073741879	0	0	0	0	62082.0313383
1073741880	0	0	0	0	62742.5255938
67079	-9068144.45336	15494775.2303	18096038.0838	21968931.2954	21948785.0635
67080	-9070239.44009	15496105.4459	18093847.3444	21969590.6005	21949318.5955
67081	-9072334.06281	15497435.6767	18091656.1695	21970249.9416	21949978.4766
67082	-9074428.32148	15498765.9224	18089464.5593	21970909.3188	21950639.1633
67083	-9076522.21605	15500096.183	18087272.5137	21971568.7321	21951299.0434
67084	-9078615.74649	15501426.4584	18085080.0328	21972228.1813	21951959.521
67085	-9080708.91275	15502756.7486	18082887.1167	21972887.6666	21952617.2792
67086	-9082801.71479	15504087.0534	18080693.7654	21973547.1879	21953276.3416
67087	-9084894.15257	15505417.3729	18078499.979	21974206.7452	21953937.2263
67088	-9086986.22605	15506747.7068	18076305.7575	21974866.3385	21954595.4784
67089	-9089077.93519	15508078.0552	18074111.1009	21975525.9677	21955256.4314
67090	-9091169.27994	15509408.418	18071916.0094	21976185.6328	21955916.3858
67091	-9093260.26027	15510738.795	18069720.483	21976845.3339	21956577.834
67092	-9095350.87612	15512069.1862	18067524.5217	21977505.071	21957237.213
67093	-9097441.12747	15513399.5915	18065328.1255	21978164.8439	21957897.9571
67094	-9099531.01427	15514730.0109	18063131.2947	21978824.6527	21958558.1207
67095	-9101620.53648	15516060.4442	18060934.0291	21979484.4974	21959215.9828
67096	-9103709.69406	15517390.8915	18058736.3288	21980144.378	21959876.6248
67097	-9105798.48696	15518721.3525	18056538.194	21980804.2944	21960537.1212
67098	-9107886.91515	15520051.8273	18054339.6246	21981464.2467	21961196.6492
67099	-9109974.97858	15521382.3157	18052140.6207	21982124.2348	21961856.6267
67100	-9112062.67722	15522712.8177	18049941.1823	21982784.2587	21962516.9641
67101	-9114150.01102	15524043.3332	18047741.3096	21983444.3184	21963176.9319
67102	-9116236.97994	15525373.8621	18045541.0025	21984104.4139	21963836.1779
