62649	-186272.333458
62728	-218287.511885
62729	-218694.389337
62730	-219101.49177
62731	-219508.479568
62732	-219915.747493
62733	-220322.90923
62734	-220730.09492
62735	-221137.476334
62736	-221544.878481
62737	-221952.116403
62738	-222359.669435
62739	-222767.190796
62740	-223174.789675
62741	-223582.237097
62742	-223989.908511
62743	-224397.518078
62744	-224805.307637
62745	-225213.058896
62746	-225620.890843
62747	-226028.643067
62748	-226436.475327
62749	-226844.523994
62750	-227252.236693
62751	-227660.298632
62752	-228068.434468
62753	-228476.634506
62754	-228884.681211
62755	-229292.932991
62756	-229701.175462
62757	-230109.451489
62758	-230517.638601
62759	-230926.086847
62760	-231334.450261
62761	-231742.895931
62762	-232151.300655
62763	-232559.941174
62764	-232968.387328
62765	-233377.139296
62766	-233785.64995
62767	-234194.351272
62768	-234603.265658
62769	-235011.964629
62770	-235420.808737
62771	-235829.634669
62772	-236238.597161
62773	-236647.540705
62774	-237056.663434
62775	-237465.696019
62776	-237874.719508
62777	-238283.886931
62778	-238693.155263
62779	-239102.36237
62780	-239511.568029
62781	-239920.962527
62782	-240330.317043
62783	-240739.708434
62784	-241149.197137
62785	-241558.889842
62786	-241968.401899
62787	-242378.021804
62788	-242787.635528
62789	-243197.267758
62790	-243607.081153
62791	-244016.811533
62792	-244426.538855
62793	-244836.57751
62794	-245246.386319
62795	-245656.433499
62796	-246066.388392
62797	-246476.424905
62798	-246886.460037
62799	-247296.5597
62800	-247706.851454
62801	-248117.114095
62802	-248527.448128
62803	-248937.593242
62804	-249347.980828
62805	-249758.31971
62806	-250168.966697
62807	-250579.457209
62808	-250989.913866
62809	-251400.533961
62810	-251811.244022
62811	-252221.748705
62812	-252632.551051
62813	-253043.396537
62814	-253454.166982
62815	-253865.112266
62816	-254275.93832
62817	-254686.972721
62818	-255097.852426
62819	-255509.041773
62820	-255920.128757
62821	-256331.175684
62822	-256742.305136
62823	-257153.521681
62824	-257564.696004
62825	-257976.0983
62826	-258387.253697
62827	-258798.881414
62828	-259210.165706
62829	-259621.725733
62830	-260033.219716
62831	-260444.763343
62832	-260856.471349
62833	-261267.998308
62834	-261679.68079
62835	-262091.399154
62836	-262503.093369
62837	-262915.010747
62838	-263326.818624
62839	-263738.749391
62840	-264150.721783
62841	-264562.711265
62842	-264974.61566
62843	-265386.662751
62844	-265798.810726
62845	-266210.868498
62846	-266623.070548
62847	-267035.297699
62848	-267447.562015
62849	-267859.803281
62850	-268272.183742
62851	-268684.617998
62852	-269097.087106
62853	-269509.506565
62854	-269922.062396
62855	-270334.592904
62856	-270747.284068
62857	-271159.773432
62858	-271572.629915
62859	-271985.297787
62860	-272398.013308
62861	-272810.965187
62862	-273223.740519
62863	-273636.647688
62864	-274049.511559
62865	-274462.619837
62866	-274875.754207
62867	-275288.742283
62868	-275701.754773
62869	-276115.01553
62870	-276528.231452
62871	-276941.56427
62872	-277354.865665
62873	-277768.263562
62874	-278181.676505
62875	-278595.129759
62876	-279008.660653
62877	-279422.238374
62878	-279835.92533
62879	-280249.494647
62880	-280663.068413
62881	-281076.931831
62882	-281490.743154
62883	-281904.580556
62884	-282318.293034
62885	-282732.335952
62886	-283146.197127
62887	-283560.283725
62888	-283974.43379
62889	-284388.463762
62890	-284802.479045
62891	-285216.667318
62892	-285630.80312
62893	-286045.189166
62894	-286459.718647
62895	-286873.88857
62896	-287288.329609
62897	-287702.816529
62898	-288117.282965
62899	-288531.927416
62900	-288946.390516
62901	-289360.945873
62902	-289775.767084
62903	-290190.484234
62904	-290605.233519
62905	-291019.826727
62906	-291434.679705
62907	-291849.602751
62908	-292264.816699
62909	-292679.721273
62910	-293094.645835
62911	-293509.823566
62912	-293924.770757
62913	-294339.880031
62914	-294755.165273
62915	-295170.221079
62916	-295585.658505
62917	-296001.036508
62918	-296416.382139
62919	-296831.723444
62920	-297247.285483
62921	-297662.763588
62922	-298078.431134
62923	-298494.000347
62924	-298909.487993
62925	-299325.201074
62926	-299740.781555
62927	-300156.710034
62928	-300572.41082
62929	-300988.207388
62930	-301404.114901
62931	-301820.06549
62932	-302236.107396
62933	-302652.050197
62934	-303068.223008
62935	-303484.286379
62936	-303900.480258
62937	-304316.551545
62938	-304732.885452
62939	-305454.417865
62940	-305565.726969
62941	-305982.072515
62942	-306398.45724
62943	-306814.937727
62944	-307231.449928
62945	-307647.961125
62946	-308064.611867
62947	-308481.153255
62948	-308897.807827
62949	-309314.655355
62950	-309731.269134
62951	-310148.192551
62952	-310564.861891
62953	-310981.855187
62954	-311398.68154
62955	-311815.562384
62956	-312232.502634
62957	-312649.710847
62958	-313066.810261
62959	-313483.89498
62960	-313901.162919
