62649	535207.265551
62728	548959.102016
62729	549130.588428
62730	549302.066318
62731	549473.555033
62732	549644.987746
62733	549816.065004
62734	549987.329192
62735	550158.560782
62736	550329.631074
62737	550500.711196
62738	550671.744764
62739	550842.66942
62740	551013.414345
62741	551184.385979
62742	551355.218981
62743	551525.910143
62744	551696.621134
62745	551867.162429
62746	552037.730062
62747	552208.348143
62748	552378.561871
62749	552548.865081
62750	552719.221085
62751	552889.430219
62752	553059.436395
62753	553229.482187
62754	553399.479062
62755	553569.316981
62756	553739.105101
62757	553908.907192
62758	554078.702627
62759	554248.355974
62760	554418.128336
62761	554587.533285
62762	554757.15594
62763	554926.665145
62764	555096.011461
62765	555265.471908
62766	555434.634296
62767	555603.913517
62768	555773.0057
62769	555942.139477
62770	556111.032381
62771	556279.932954
62772	556448.8741
62773	556617.624753
62774	556786.467753
62775	556955.073685
62776	557123.722316
62777	557292.259682
62778	557460.711465
62779	557629.193281
62780	557797.550678
62781	557965.913281
62782	558134.200249
62783	558302.356473
62784	558470.523531
62785	558638.570153
62786	558806.610854
62787	558974.456682
62788	559142.423322
62789	559310.282285
62790	559478.021767
62791	559645.787347
62792	559813.381551
62793	559980.920553
62794	560148.350652
62795	560315.91455
62796	560483.210441
62797	560650.644249
62798	560817.955103
62799	560985.137857
62800	561152.453166
62801	561319.462431
62802	561486.442656
62803	561653.398651
62804	561820.305502
62805	561987.20907
62806	562153.931131
62807	562320.638775
62808	562487.163913
62809	562653.666679
62810	562820.116243
62811	562986.603174
62812	563152.934088
62813	563319.265054
62814	563485.631468
62815	563651.742768
62816	563817.861301
62817	563984.046055
62818	564149.996759
62819	564315.997996
62820	564481.93909
62821	564647.7238
62822	564813.601701
62823	564979.243629
62824	565144.775151
62825	565310.344257
62826	565475.967668
62827	565641.259946
62828	565806.658306
62829	565971.903636
62830	566137.175696
62831	566302.374141
62832	566467.451569
62833	566632.507922
62834	566797.449651
62835	566962.307386
62836	567127.138917
62837	567291.863261
62838	567456.660249
62839	567621.284048
62840	567785.816436
62841	567950.307485
62842	568114.653539
62843	568279.111883
62844	568443.412181
62845	568607.858825
62846	568772.057035
62847	568936.312001
62848	569100.364753
62849	569264.503646
62850	569428.51896
62851	569592.532548
62852	569756.424529
62853	569920.170516
62854	570083.961558
62855	570247.68267
62856	570411.225093
62857	570574.82988
62858	570738.338486
62859	570901.761021
62860	571065.103805
62861	571228.415143
62862	571391.520434
62863	571554.596132
62864	571717.714579
62865	571880.732281
62866	572043.702975
62867	572206.758253
62868	572369.711182
62869	572532.501724
62870	572695.240718
62871	572857.972435
62872	573020.749071
62873	573183.354065
62874	573345.776095
62875	573508.240049
62876	573670.564868
62877	573832.843452
62878	573995.09007
62879	574157.283064
62880	574319.357934
62881	574481.340409
62882	574643.341954
62883	574805.266874
62884	574967.161421
62885	575128.937856
62886	575290.721753
62887	575452.353529
62888	575613.939531
62889	575775.514715
62890	575937.054088
62891	576098.548674
62892	576259.849068
62893	576421.334254
62894	576582.622901
62895	576743.816347
62896	576904.904801
62897	577066.075112
62898	577227.175726
62899	577388.064848
62900	577548.897758
62901	577709.73299
62902	577870.555049
62903	578031.182611
62904	578191.767053
62905	578352.279435
62906	578512.689794
62907	578673.076609
62908	578833.514498
62909	578993.722401
62910	579153.982226
62911	579313.930254
62912	579474.046308
62913	579634.060281
62914	579793.8646
62915	579953.668552
62916	580113.515092
62917	580273.253462
62918	580432.871761
62919	580592.510778
62920	580752.064111
62921	580911.57109
62922	581070.945608
62923	581230.365943
62924	581389.710649
62925	581549.041592
62926	581708.166133
62927	581867.228212
62928	582026.358302
62929	582185.423899
62930	582344.321053
62931	582503.206209
62932	582662.006918
62933	582820.835919
62934	582979.524449
62935	583138.281733
62936	583296.782357
62937	583455.268158
62938	583613.74945
62939	583772.155006
62940	583930.379217
62941	584088.749779
62942	584246.860125
62943	584404.90685
62944	584563.121632
62945	584721.094668
62946	584879.02799
62947	585037.000455
62948	585194.989296
62949	585352.662185
62950	585510.352335
62951	585668.060351
62952	585825.771629
62953	585983.203797
62954	586140.702704
62955	586298.199688
62956	586455.418851
62957	586612.791749
62958	586770.048911
62959	586927.104099
62960	587084.174201
